custom_regions,date,population,estimated_daily_excess_deaths_per_100k,estimated_daily_excess_deaths_ci_95_top_per_100k,estimated_daily_excess_deaths_ci_90_top_per_100k,estimated_daily_excess_deaths_ci_50_top_per_100k,estimated_daily_excess_deaths_ci_50_bot_per_100k,estimated_daily_excess_deaths_ci_90_bot_per_100k,estimated_daily_excess_deaths_ci_95_bot_per_100k,estimated_daily_excess_deaths_raw_estimate_per_100k,daily_excess_deaths_per_100k,daily_covid_deaths_per_100k
Asia,2022-06-06,4666863690,0.30860313761526015,0.6004872367168645,0.48706060250974215,0.31348820855890486,0.15204978520988627,0.10215362542872616,0.08451279574003677,0.8443808777993197,0.017232262812231013,0.005161024962355393
Oceania,2022-06-06,44446737,0.20573692277309252,0.2674559148431054,0.26491436093082293,0.24241500932211754,0.20537181664808982,0.18441019287991095,0.17971977943760453,4.326388330863925,0.18810384047234457,0.10767269597315997
European Union,2022-06-06,447593544,0.11568262882370602,0.11568262882370602,0.11568262882370602,0.11568262882370602,0.11568262882370602,0.11568262882370602,0.11568262882370602,3.123430978240062,0.11568262882370602,0.07241905169213075
North America,2022-06-06,375152636,0.13606859587399103,0.15916115964128646,0.15562455691623864,0.14731958126825445,0.1349214290736167,0.12121886509327869,0.1208135705850593,0.2628785697182908,0.1314392848591454,0.09714126065743545
Latin America and Caribbean,2022-06-13,655119303,0.09829556073199061,0.13387439531887455,0.12758248060573413,0.11534376149111811,0.0976616423721918,0.08396369137747446,0.08260095606470111,3.6208272829969257,0.07543390172910261,0.03872851842987139
Asia,2022-06-13,4666863690,0.22792617616517427,0.3796431299499967,0.37884906386903083,0.22792617616517427,0.14242568247341222,0.08733580371664626,0.07693834935616065,0.7758037730756971,0.015832730062769328,0.00548856827656777
Oceania,2022-06-13,44446737,0.27265106439739584,0.3323853149648009,0.3266896663546635,0.2999270629823325,0.2723819171476962,0.2431615017926084,0.2389214792819559,5.838888883732729,0.253864734075336,0.11120951353526806
European Union,2022-06-13,447593544,0.20940286226070054,0.20940286226070054,0.20940286226070054,0.20940286226070054,0.20940286226070054,0.20940286226070054,0.20940286226070054,5.653877281038914,0.20940286226070054,0.07526024548736565
North America,2022-06-13,375152636,0.1412504624467239,0.16128817697145312,0.15971879134637487,0.152495525215817,0.1412504624467239,0.12890730029999542,0.12768813677935947,0.27632833336519896,0.13816416668259948,0.11359189809877812
Latin America and Caribbean,2022-06-20,655119303,0.087999432738588,0.12171739132661388,0.12037020893452262,0.1058940930905729,0.08572510716657217,0.07532707559928847,0.07208538988460046,3.0506715903016652,0.0635556581312847,0.03859754991832381
Asia,2022-06-20,4666863690,0.1648277432025663,0.3622615016854354,0.3363705723356907,0.22690912824817125,0.14199761214214662,0.07859156841791387,0.07123193147819117,0.7706979886382679,0.015728530380372814,0.005298783432005489
Oceania,2022-06-20,44446737,0.207292611064871,0.2649449301082427,0.2585482915405943,0.2369789452865978,0.20565772492736317,0.1802621994781001,0.17703185511171493,4.3160388647152725,0.1876538636832727,0.13274090289237656
European Union,2022-06-20,447593544,0.20281525288139138,0.20281525288139138,0.20281525288139138,0.20281525288139138,0.20281525288139138,0.20281525288139138,0.20281525288139138,5.476011827797567,0.20281525288139138,0.07458977111609098
North America,2022-06-20,375152636,0.1673778353722388,0.18726288160953306,0.18499782734800826,0.17573213487762382,0.1673778353722388,0.16319389695339137,0.16176701388099038,0.3242174125338025,0.16210870626690124,0.08430861725305856
Latin America and Caribbean,2022-06-27,655119303,0.12277711673941391,0.15770343197441228,0.15645816949071897,0.13965422174115327,0.11989779500497509,0.10855898101021383,0.10593355738184614,4.703256081465724,0.09798450169720259,0.0466000617905774
Asia,2022-06-27,4666863690,0.14528833656417514,0.3841947871148368,0.3450751966599347,0.23276305797402394,0.13440955246037564,0.08405232288610286,0.06653607410311058,0.8027936335830652,0.016383543542511533,0.005102848847080854
Oceania,2022-06-27,44446737,0.19301241818461431,0.3660402777694572,0.312285848148197,0.22837503165524342,0.15736259108319742,0.11120657658854803,0.10133504204305593,0.4493732387443803,0.019537966901929577,0.1214914831655696
European Union,2022-06-27,447593544,0.2646174975408605,0.2646174975408605,0.2646174975408605,0.2646174975408605,0.2646174975408605,0.2646174975408605,0.2646174975408605,7.144672433603234,0.2646174975408605,0.06632267242889454
North America,2022-06-27,375152636,0.16734512374648403,0.1817025212371627,0.18075958982426818,0.1739697144949144,0.16614783079152226,0.16174296136325167,0.16019238755758336,0.31820081384690274,0.15910040692345137,0.1041861265237118
Latin America and Caribbean,2022-07-04,655119303,0.07630286239425459,0.11003632970714144,0.10863230831287055,0.09535815245856541,0.07390826482295422,0.06134916559938134,0.057183702292146706,2.459645597556642,0.05124261661576338,0.05257515668104196
Asia,2022-07-04,4666863690,0.11710213975094945,0.38484498501105086,0.34293476453439375,0.21147303495651015,0.1089566171040542,0.06083521316219716,0.0465984272583005,0.33476162029376477,0.006831869801913567,0.0048824438667074074
Oceania,2022-07-04,44446737,0.21775733009973955,0.4143043449965068,0.3649074429979293,0.2837241425294411,0.2046550676496976,0.15079660436121986,0.11698435865782639,0.7081098924609391,0.030787386628736483,0.12995629652933427
European Union,2022-07-04,447593544,0.19445663662572532,0.19445663662572532,0.19445663662572532,0.19445663662572532,0.19445663662572532,0.19445663662572532,0.19445663662572532,5.250329188894584,0.19445663662572532,0.07213151403274039
North America,2022-07-04,375152636,0.16381385122199443,0.1744266882572996,0.17333156208159894,0.16705985126157605,0.16115480819156303,0.1575160214380348,0.15584215253272243,0.3026947443196694,0.1513473721598347,0.07924374547111007
Latin America and Caribbean,2022-07-11,655119303,0.11210214748741262,0.14792145562881354,0.1459994660738435,0.13154760695674816,0.10938597544101919,0.09819036224261936,0.0947469425052161,4.055708213607237,0.08449392111681742,0.062387873190175254
Asia,2022-07-11,4666863690,0.11513133753411141,0.33757969967865226,0.3260461182643172,0.2090842805589046,0.10106940070950987,0.05290117725017585,0.04002000777163234,0.3064848141203224,0.0062547921249045384,0.0050845281919943966
Oceania,2022-07-11,44446737,0.23214027102691248,0.4329774724816381,0.40113930026824296,0.32053397926262717,0.23214027102691248,0.17633542592058693,0.1317270519948738,0.879615331495918,0.03824414484764861,0.136921187262858
European Union,2022-07-11,447593544,0.3301843698721556,0.3301843698721556,0.3301843698721556,0.3301843698721556,0.3301843698721556,0.3301843698721556,0.3301843698721556,8.914977986548202,0.3301843698721556,0.10152715696900222
North America,2022-07-11,375152636,0.18868784275038775,0.19839921018154671,0.19725358183150274,0.1913141856600544,0.18569113487924563,0.17961350818460953,0.17731834874698219,0.3508427657102405,0.17542138285512024,0.13567810836333827
Latin America and Caribbean,2022-07-18,655119303,0.10606161178647966,0.13222359698264743,0.13047867704495025,0.1187639509360166,0.0966273755453033,0.08310151734798688,0.08138201964512938,3.4272686984570626,0.07140143121785548,0.0669452110465443
Asia,2022-07-18,4666863690,0.12280595076481088,0.31688332990138146,0.2934350629366833,0.2065379501152919,0.10018857952780649,0.05375447059815157,0.05190521482616566,0.35873660808690616,0.007321155267079718,0.005323275255121068
Oceania,2022-07-18,44446737,0.20586865312941666,0.4178512109138415,0.33821579329068385,0.27574468848390155,0.20586865312941666,0.13596786042860398,0.11518149382498068,0.49372809366721465,0.021466438855096286,0.16649141195674275
European Union,2022-07-18,447593544,0.5621167334261538,0.5621167334261538,0.5621167334261538,0.5621167334261538,0.5621167334261538,0.5621167334261538,0.5621167334261538,15.17715180250615,0.5621167334261538,0.10845286007967979
North America,2022-07-18,375152636,0.26084796628860074,0.2722963544980105,0.27120431884131035,0.2645543773955358,0.2579767894064536,0.2543794275273934,0.2527276479965411,0.4826595885871805,0.24132979429359025,0.1208649377582942
Latin America and Caribbean,2022-07-25,655119303,0.08788254082403045,0.11728288300480169,0.11607912479308508,0.10067012643984369,0.07831492310724732,0.06276529807190076,0.06178804641525227,2.4331814973877877,0.050691281195578905,0.07595135690880414
Asia,2022-07-25,4666863690,0.13853735004350964,0.34184333175574955,0.3026041500836797,0.21357469865938603,0.11403920399602764,0.06825310359626166,0.05966055590538274,0.5573852212843481,0.011375208597639757,0.006703752686635679
Oceania,2022-07-25,44446737,0.30527389943773675,0.5091480608799003,0.4836458219140821,0.370703060492175,0.279617141784367,0.22261925161919668,0.17203361881198032,1.252196112847764,0.05444330925425061,0.17934949870448308
European Union,2022-07-25,447593544,0.3551879221383813,0.3551879221383813,0.3551879221383813,0.3551879221383813,0.3551879221383813,0.3551879221383813,0.3551879221383813,9.590073897736294,0.3551879221383813,0.1352300559545157
North America,2022-07-25,375152636,0.22219043987292011,0.2322894327180609,0.23088676364387103,0.2259075799382321,0.21930603933356407,0.21529474816617641,0.2148241580406709,0.40628686500213435,0.20314343250106717,0.13213688307923818
Latin America and Caribbean,2022-08-01,655119303,0.10366261975402563,0.15155638537216432,0.14620205545097759,0.13276215841217515,0.10068591869471491,0.07978055407126214,0.07600590294730027,3.1435538188453176,0.06549070455927744,0.0756680497323096
Asia,2022-08-01,4666863690,0.1597190690343904,0.3207720034101026,0.31194480141327713,0.22980437181174493,0.1436658094189408,0.10235902889423283,0.09065080625334797,0.6005381894670985,0.012255881417695886,0.008681269197301111
Oceania,2022-08-01,44446737,0.22793935938238344,0.40533140239114723,0.3451233630388501,0.28071068056467874,0.20602952632287502,0.13952069215483442,0.13183694856810566,0.3798839660319349,0.016516694175301518,0.24813295068207145
European Union,2022-08-01,447593544,0.3244046351781429,0.35633019063516386,0.3496367741968059,0.3244046351781429,0.30279480260978403,0.2782646307258427,0.276491424836423,6.002431224267439,0.22231226756546069,0.14605103419454146
North America,2022-08-01,375152636,0.23139798173194004,0.24143556076129769,0.2400941757421819,0.2354193607125687,0.22876340421184538,0.22512388202728112,0.22354486307944355,0.43074928903037213,0.21537464451518606,0.12966135735748902
Latin America and Caribbean,2022-08-08,655119303,0.1365015826463822,0.27773429139236655,0.26095171876080686,0.20616874294041138,0.12609689246433636,0.0900672642859857,0.08058820935193903,3.813714871040689,0.07945239314668102,0.06984575143865056
Asia,2022-08-08,4666863690,0.15613472431666658,0.3156489584129072,0.3051611744657973,0.23351187957475064,0.1392379410742422,0.08989581439431907,0.08392386751693481,0.5821429661002901,0.01188046869592429,0.011075082417931089
Oceania,2022-08-08,44446737,0.1481915106082971,0.3701698180003025,0.32791958051641573,0.22428384229745954,0.14815233870526068,0.05174915610946506,0.03773997108568223,-0.30465929494388083,-0.013246056301907866,0.19927447092460354
European Union,2022-08-08,447593544,0.30431055884509833,0.3382467142376126,0.3348268867481443,0.30556237642129713,0.28469712058865615,0.2692408090783041,0.2679414588357725,5.748470329733597,0.21290630850865172,0.14640224569458937
North America,2022-08-08,375152636,0.2018056966751738,0.21128844606782565,0.21018777736000754,0.2060640719329649,0.1995475918453742,0.19590875179826803,0.1949485882527086,0.3694866056919113,0.18474330284595564,0.1420373866172168
Latin America and Caribbean,2022-08-15,655119303,0.13208074580583676,0.2610189302223708,0.25596485287015813,0.20503883922952593,0.12433267467324387,0.09108193889477122,0.07395745125673572,3.765549162031978,0.07844894087566623,0.0649611449473654
Asia,2022-08-15,4666863690,0.21000530417256724,0.3929618974652899,0.36402302523372193,0.28547342807844267,0.1991147060903564,0.11830119358390519,0.11083976888273972,0.8442479002171882,0.017229548984024252,0.013181079218536165
Oceania,2022-08-15,44446737,0.1983012134108467,0.334547857059133,0.32239109525373283,0.23526675984444917,0.15891245642046253,0.0995010685307647,0.07417139452773618,0.3030022174990129,0.01317400945647882,0.19767030367156085
European Union,2022-08-15,447593544,0.27823474558025035,0.315314665852063,0.307519906661282,0.2802278534319847,0.2607499945738171,0.2444661138489186,0.24177254787686778,5.187228724377881,0.192119582384366,0.12897594430003664
North America,2022-08-15,375152636,0.20256958719461696,0.2138599925213113,0.21325247034420383,0.2069667794185355,0.20059251497296618,0.19661675333223777,0.19635947248187463,0.36985217118174724,0.18492608559087362,0.13754401555104626
Latin America and Caribbean,2022-08-22,655119303,0.12374105614367298,0.24109082126178125,0.23030624705752537,0.19271139611875657,0.1164553134880913,0.07698823928377263,0.06512354235433743,3.5513591673891276,0.07398664932060682,0.04960958996502046
Asia,2022-08-22,4666863690,0.1909231071357399,0.3067369159666591,0.2891340682787246,0.22980877518651277,0.1545715673097319,0.09928164363520184,0.09464726859625414,0.6990810290587998,0.014266959776710199,0.014301467630823388
Oceania,2022-08-22,44446737,0.16584267255128013,0.30360236279389163,0.2677453486952534,0.2092970890058541,0.13596542091939987,0.07380241402637906,0.05307418009967502,-0.011917252453147899,-5.181414110064303e-4,0.18577741713638057
European Union,2022-08-22,447593544,0.22829357066803843,0.25808327845649737,0.25203585886791957,0.22829357066803843,0.2091756986073252,0.1947060674125749,0.18856524701474972,3.7491271418657464,0.13885656080984246,0.13057181182220093
North America,2022-08-22,375152636,0.1916577807749041,0.20276870204686445,0.19991374218693714,0.19534567470268813,0.18948060486737306,0.185865774899348,0.18475581144571973,0.3479791693731866,0.1739895846865933,0.17414502897606365
Latin America and Caribbean,2022-08-29,655119303,0.09424434330902509,0.22549912720864465,0.21651216485535332,0.17050254358461453,0.09424434330902509,0.06132660837107341,0.05934175785655592,3.5410317136646943,0.07377149403468114,0.05610810096981679
Asia,2022-08-29,4666863690,0.17477917077512276,0.3041519067133892,0.27990791825146516,0.21662854505696041,0.1463959621618134,0.10554556545324413,0.07925880378530827,0.6381236026378014,0.01302293066607758,0.013447382261126207
Oceania,2022-08-29,44446737,0.16117612519285102,0.2942613217401315,0.28292402558595886,0.2051457126171023,0.15435398606310397,0.09660985881379319,0.0684803815330604,-0.06514307836054892,-0.0028323077548064743,0.1366017037426167
European Union,2022-08-29,447593544,0.15033078631822125,0.20484912427790594,0.1956518819283255,0.15875579789602073,0.1310914418090199,0.11355531503777683,0.10710512715612702,1.6410902308640762,0.060781119661632445,0.10647450267960076
North America,2022-08-29,375152636,0.16698245668610895,0.8730996651598916,0.6392684381109274,0.31534898295870245,0.16515837072200823,0.10100986206696332,0.0827238792510658,0,0,0.14234206260515253
Latin America and Caribbean,2022-09-05,655119303,0.04984569632253225,0.2085402974709216,0.19302244953916828,0.12753772130183239,0.037709547631100584,-0.00926549383666174,-0.02344584521436101,0.35468563259235075,0.00738928401234064,0.042806248986377374
Asia,2022-09-05,4666863690,0.13482880237305264,0.2955927936237258,0.28958736314750616,0.19726778499982386,0.12255887489169384,0.0703126325287446,0.060399304688966635,0.31964879412391345,0.0065234447780390505,0.014129960586014031
Oceania,2022-09-05,44446737,0.13401364868791668,0.28820277218273516,0.276083881917256,0.214113402853212,0.13401364868791668,0.052945043145645104,0.021778856917059258,0,0,0.11763743196716556
European Union,2022-09-05,447593544,0.21582743630097825,0.26392362505737343,0.25820774504567134,0.22242031418077152,0.19326591133561313,0.17304695982820628,0.1655987014661162,3.15265683166811,0.11676506783955964,0.09377145975992898
North America,2022-09-05,375152636,0.14547044240055496,0.8496202473067658,0.6195424401535352,0.28591379707171516,0.14414688259147948,0.09378370963272918,0.06976743861584142,0,0,0.13449778878802812
Latin America and Caribbean,2022-09-12,655119303,0.023344780976352522,0.20018677021884032,0.1686213480154594,0.10544047596478175,0.021293174869317033,-0.012868258136369054,-0.025626283258273656,-0.12418025378542727,-0.002587088620529735,0.031342739008460165
Asia,2022-09-12,4666863690,0.11677621253406979,0.29658230231910937,0.26415534620798486,0.19529386889631803,0.11062187289405905,0.06117315465336449,0.045822009878123786,0.30341647944064404,0.006192173049809062,0.010472000736751752
Oceania,2022-09-12,44446737,0.10163147506320347,0.2678202362749818,0.26017920780336923,0.18887913680340768,0.10163147506320347,0.03557165695062711,0.017848853078457648,0,0,0.10992257991852135
European Union,2022-09-12,447593544,0.17322553456461737,0.22540219924302754,0.2196646439496671,0.18092815093187542,0.15016601122547335,0.12469569135107017,0.1210936802609881,1.76883444146559,0.06551238672094778,0.07871941066245584
North America,2022-09-12,375152636,0.14711452716256201,0.8509490823038758,0.6540015582256955,0.303082502234056,0.14711452716256201,0.10913449321911403,0.07810744162251385,0,0,0.12935694792772295
Latin America and Caribbean,2022-09-19,655119303,0.029972931563560422,0.202755609388216,0.18600164555496004,0.11016204868354021,-0.008986883882156793,-0.0687506602884162,-0.08816030480576316,-0.42955501186349293,-0.008949062747156103,0.0235293021124734
Asia,2022-09-19,4666863690,0.1005766058539559,0.26917860570220675,0.2592273608936363,0.18230168993142692,0.1005766058539559,0.05388178593118467,0.038957457433586765,0.2497727442408282,0.005097402943690372,0.008323170030277872
Oceania,2022-09-19,44446737,0.10300051042931885,0.2787053998068439,0.25368649801365833,0.18392425597790638,0.10300051042931885,0.050144461773354805,0.022194717797005624,0,0,0.10863789618572
European Union,2022-09-19,447593544,0.13791803388541324,0.24420004252875954,0.22520634892281338,0.17025503681349444,0.10734327048621899,0.06947004174604043,0.05714112631815664,-0.04244342651127831,-0.0015719787596769747,0.09415417305482851
North America,2022-09-19,375152636,0.11028403907207097,0.8410366750705172,0.6394337412598526,0.2939539933821027,0.11028403907207097,0.0921865964263466,0.05888587271951681,0,0,0.13034694496988686
Latin America and Caribbean,2022-09-26,655119303,0.01189738993343845,0.20979363727100128,0.20156106509384142,0.10524066419764744,-0.02246739771402663,-0.0952159545449839,-0.1213650860595807,-0.6171974054401843,-0.012858279280003838,0.026974476128357953
Asia,2022-09-26,4666863690,0.08826761389531255,0.2779446266047142,0.26741271940802613,0.1798775099818985,0.08826761389531255,0.04764810074674151,0.046769785968124804,0.232456813790164,0.004744016607962531,0.0076007148175352
Oceania,2022-09-26,44446737,0.09479142885515075,0.29009687328794026,0.27240033630082233,0.19808263942006155,0.09479142885515075,0.05648297981066032,0.011601599951887304,0,0,0.07263975305993779
European Union,2022-09-26,447593544,0.23513753924610714,0.4968618167528474,0.39866600630431515,0.23513753924610714,0.09146133280824517,0.048306224812817794,0.038758570580523184,0,0,0.06807828309516457
North America,2022-09-26,375152636,0.14571115775084764,0.7983578425892112,0.6022899495489495,0.32639654546025193,0.14571115775084764,0.08690728112100439,0.06933748981587717,0,0,0.11941806001331148
Latin America and Caribbean,2022-10-03,655119303,0.0741866957838516,0.30575732241097653,0.2575653363579667,0.15635146665124977,0.015429848613588574,-0.06823922237063104,-0.08581720477565619,0,0,0.023311021259894094
Asia,2022-10-03,4666863690,0.055107330656800686,0.30969040915111823,0.26190104303634515,0.17101863789690028,0.055107330656800686,-0.018045993908712487,-0.029805993380146396,0,0,0.006079307621688862
Oceania,2022-10-03,44446737,0.20443246866197948,0.5409267950289869,0.48294306361459394,0.22984015871620642,0.12407244455154329,0.037187651867200945,-0.010058438763570344,0,0,0.09385165889680495
European Union,2022-10-03,447593544,0.2523120615297698,0.560986523636026,0.5333246044537006,0.2523120615297698,0.09959831991763234,0.05133451431970912,0.0363073476695,0,0,0.06606753023229486
North America,2022-10-03,375152636,0.10901737556028071,0.7935087769253172,0.6871280155657971,0.29301429108383226,0.10901737556028071,0.08089518094025303,0.06209067543190575,0,0,0.12311175657046429
Latin America and Caribbean,2022-10-10,655119303,0.07320776118375576,0.31247453788042295,0.25633679500526224,0.1583445117709085,0.016076697216193588,-0.06616062247054842,-0.08702314058253922,0,0,0.02236249173686766
Asia,2022-10-10,4666863690,0.05511485926285628,0.3014854611582514,0.2627810102768483,0.17393005691541236,0.05511485926285628,-0.012417341358095045,-0.03067158704126015,0,0,0.005595706610406699
Oceania,2022-10-10,44446737,0.20212867173012933,0.54358363880699,0.4993269486106581,0.2262656785928806,0.11479876261116302,0.019920803303338494,-0.006493621363876907,0,0,0.0613370860797573
European Union,2022-10-10,447593544,0.250144966276134,0.5608454980672294,0.5546501938779703,0.2641952480043888,0.103617814152763,0.055543879671826876,0.047574987524860377,0,0,0.11027467664576801
North America,2022-10-10,375152636,0.1092060652653841,0.8114698012399728,0.6874285779120155,0.2915630279029632,0.1092060652653841,0.08130836462701431,0.061481013242297655,0,0,0.10894605575955489
Latin America and Caribbean,2022-10-11,655119303,0.09456458423949779,0.33299556271402897,0.2588867856005833,0.15983306997199032,-1.3399285073177047e-4,-0.0941524494336484,-0.16454347956761847,0,0,0.02595832533421779
Asia,2022-10-11,4666863690,0.08073001000271741,0.27363684551558703,0.25434140287601353,0.1569211518702017,0.06248606335341475,-0.033394650403502674,-0.11104305638702247,0,0,0.005462005112331305
Oceania,2022-10-11,44446737,0.2442141864190566,0.439797278229818,0.33810650318023105,0.2442141864190566,0.08559961104972459,-0.009423941013631965,-0.0774623808688462,0,0,0.06325323723989007
European Union,2022-10-11,447593544,0.3214219112605735,0.6345274372990307,0.528528773440534,0.3214219112605735,0.11953362231201459,-0.04136917342008456,-0.05649539485462181,0,0,0.13157651800268147
North America,2022-10-11,375152636,0.1585222797472439,0.7164056315878731,0.6791112115189629,0.30624259009733124,0.0888630262160723,-0.06737572787313163,-0.23984281921512388,0,0,0.11374410281366118
