continent_alt,date,population,estimated_daily_excess_deaths,estimated_daily_excess_deaths_ci_95_top,estimated_daily_excess_deaths_ci_90_top,estimated_daily_excess_deaths_ci_50_top,estimated_daily_excess_deaths_ci_50_bot,estimated_daily_excess_deaths_ci_90_bot,estimated_daily_excess_deaths_ci_95_bot,estimated_daily_excess_deaths_raw_estimate,daily_excess_deaths,daily_covid_deaths
Latin America and Caribbean,2022-07-18,659285500,803.3914873588947,1047.757749282497,996.3021324012875,833.3193746539827,737.0410520350765,661.3673694507905,646.0505599813176,30363.032012771037,632.5631669327299,438.571
Asia,2022-07-18,4695793204,3444.2052800059464,14708.542162851487,13564.852939625382,8604.374835590059,3444.2052800059464,2263.398177005917,1693.8234648616883,27465.89792163184,549.3179584326368,249.716
Africa,2022-07-18,1425436439,1279.8609744998532,3154.7061630527783,3006.717001500269,1749.5330956519945,776.287244116942,36.90392270231256,-126.70630610888384,-2770.1271185537753,-49.466555688460275,33.575
"Europe, United States, Canada, and Oceania",2022-07-18,1168254059,4578.019622233814,5045.097161938992,4951.398542047912,4772.078059145175,4472.303262297127,4298.73801824795,4266.8980368161565,304665.2752411565,4062.203669882087,1210.285
Latin America and Caribbean,2022-07-25,659285500,734.3696168724422,967.7743473025538,924.2322262188776,760.5087391627974,660.7124389013374,587.454553944413,563.8224109804736,25914.574869913784,539.8869764565371,497.572
Asia,2022-07-25,4695793204,5153.887461316871,15781.06623121516,14592.890183239422,9451.72867415287,5103.762549464309,2777.3678606044186,2075.048313296647,37164.32649306037,743.2865298612074,315.141
Africa,2022-07-25,1425436439,1348.7165640905191,3246.041672084439,3023.3062054354177,1750.5273141815542,808.2590145498975,84.42686481888514,-44.177137815561494,-371.7271185537694,-6.637984259888739,36.717
"Europe, United States, Canada, and Oceania",2022-07-25,1168254059,3746.4765005220083,4396.822264545947,4234.878718398746,3937.813520511477,3624.7527662062917,3468.2208579849275,3405.746911473223,244043.84666972674,3253.9179555963565,1398.14
Latin America and Caribbean,2022-08-01,659285500,953.835054142711,1243.8551720090552,1215.8796647746278,1032.0157945041922,906.3426934193448,837.6787833505055,811.5183250336768,33409.67522718606,696.0349005663762,495.716
Asia,2022-08-01,4695793204,6421.107424049283,18280.179205123895,16053.766383824686,11244.597917211755,6421.107424049283,4386.224468921407,3960.15049117836,78652.43217902754,1573.0486435805508,407.858
Africa,2022-08-01,1425436439,1337.2724247323238,3014.1973112224937,2822.1605611852697,1615.9838922116326,702.6895380343155,-17.608847078168314,-239.9989290705011,-1453.017441134423,-25.946740020257554,27.431
"Europe, United States, Canada, and Oceania",2022-08-01,1168254059,3956.0025206560626,4455.886158547395,4352.945549758182,4085.1182414414866,3750.594786049867,3509.7238591044475,3458.4683536387074,233578.33132046167,3114.377750939489,1422.716
Latin America and Caribbean,2022-08-08,659285500,819.415349845529,1117.9805714697225,1096.65338242037,897.5390271577578,779.788472051992,707.5572178030202,688.4063481963346,28928.41808432898,602.6753767568538,457.573
Asia,2022-08-08,4695793204,6606.755384727022,17877.233467941358,16166.391639940639,10923.923769137518,6606.755384727022,4779.544643039875,4080.9092507623186,77946.43217902757,1558.9286435805514,521.002
Africa,2022-08-08,1425436439,1252.520130563967,3022.171785693161,2523.543382751159,1511.2255785783573,601.6279449420757,-47.23736615569564,-260.78800589536394,-2939.41744113443,-52.48959716311482,20.147000000000002
"Europe, United States, Canada, and Oceania",2022-08-08,1168254059,3407.8456317732353,4189.437226541321,3879.1785983278287,3553.0279410450926,3224.885547858065,2984.2415596154906,2938.7488970767618,195626.61703474857,2608.3548937966475,1447.001
Latin America and Caribbean,2022-08-15,659285500,735.2921775016804,1056.8277194337775,987.1106028974377,805.5443428343006,688.5754077519878,629.8869745368908,607.3430761882616,24728.989512900334,515.187281518757,425.573
Asia,2022-08-15,4695793204,10478.600651952005,21563.550069718884,19528.356712903857,13565.018028973243,8713.133369164234,6475.004037859779,5629.611106921501,90335.28932188466,1806.7057864376932,616.429
Africa,2022-08-15,1425436439,1341.758944139234,2991.5561895704354,2778.5788513812968,1716.9598662614696,736.9660538696785,61.58510938703329,-234.3589256989764,-1419.4174411344147,-25.346740020257407,14.431
"Europe, United States, Canada, and Oceania",2022-08-15,1168254059,4121.370670127793,4622.01839562148,4481.888344479089,4121.370670127793,3762.700629081699,3485.6556626010183,3412.6066498585733,212578.75989189043,2834.383465225206,1390.859
Latin America and Caribbean,2022-08-22,659285500,644.9664502488965,900.8397416563365,882.5005177228842,698.2976027608029,594.7108206607961,531.5456022134754,516.8459052363813,21497.675227186188,447.86823389971227,325.002
Asia,2022-08-22,4695793204,8152.132468585918,18322.299172801817,16235.54890662248,11309.113353438814,7115.769915086786,5419.639120041818,4537.62734565445,83318.00360759902,1666.3600721519804,667.859
Africa,2022-08-22,1425436439,1345.4373905788336,3312.51606642818,3022.6211455172024,1865.1757404394095,818.2897219718722,89.56582144007865,-101.20963458124366,998.1825588655772,17.824688551171022,24.144
"Europe, United States, Canada, and Oceania",2022-08-22,1168254059,3385.1877184241757,4076.8856045990724,3809.7360889069378,3518.3228814516415,3154.49479034009,2867.819141927724,2832.5057082797903,176638.75989189165,2355.183465225222,1491.645
Latin America and Caribbean,2022-08-29,659285500,598.1324094351482,844.8774490099544,790.0704443967486,628.8170850723906,524.598253524233,467.4871799925438,450.08112589899946,20010.589512900344,416.88728151875716,367.575
Asia,2022-08-29,4695793204,7111.343252395327,16769.164379950966,15551.885946376804,10292.665906478118,6188.702552814398,4103.067149082075,3515.4745559303983,80532.2893218847,1610.645786437694,630.1429999999999
Africa,2022-08-29,1425436439,1360.3042217883124,3251.681344346477,2924.8339596171477,1753.7450691453594,814.1676704772225,63.66312682213892,-141.0656554220248,644.582558865585,11.510402836885447,8.716
"Europe, United States, Canada, and Oceania",2022-08-29,1168254059,2332.071306029039,2994.7949431068505,2882.8124320283455,2425.6480978687046,2057.3561276728997,1843.2916704447218,1751.7920483231044,114169.51069445845,1522.2601425927794,1249.859
Latin America and Caribbean,2022-09-05,659285500,341.6150792526217,569.7684743251715,502.08105335952825,364.4364123234253,265.36804366471944,205.84316157087528,196.5835844650793,8962.769384749365,186.7243621822784,280.432
Asia,2022-09-05,4695793204,4328.949082833474,15449.355666864723,13784.44501519597,8873.935474430422,4328.949082833474,2788.8116645759587,2334.5244675638496,50851.72250160825,1017.0344500321651,660.997
Africa,2022-09-05,1425436439,1409.2321208590165,3516.616879129342,3049.1955202868653,1880.0853902779681,888.6459900022483,56.11339650386214,-242.71495116815652,2808.393311553755,50.14988056345992,8.574
"Europe, United States, Canada, and Oceania",2022-09-05,1168254059,2926.3554199800546,3621.1371276561003,3410.0313022137157,3038.3205226799964,2695.9769404744484,2495.5609309507413,2472.9004450437765,156334.62590183225,2084.4616786910965,1158.716
Latin America and Caribbean,2022-09-12,659285500,272.6636046629489,494.6483131866704,464.88886044316024,307.03375369917796,210.22846916994217,151.55125723524364,141.57780815732676,7144.940813320705,148.85293361084803,205.33233333333334
Asia,2022-09-12,4695793204,4061.251637214623,15370.967487687432,13049.727167143545,8601.160482234483,4061.251637214623,2710.413432312671,2200.831611846124,50060.15107303678,1001.2030214607356,488.143
Africa,2022-09-12,1425436439,1401.6052360986437,3390.451827025047,2937.858262713891,1788.121470971536,874.6327058491505,89.9854969152072,-130.19236467133643,1795.5933115537634,32.06416627774578,9.716
"Europe, United States, Canada, and Oceania",2022-09-12,1168254059,2936.1637461104892,3579.1466863336987,3425.5778720171465,2936.1637461104892,2581.02698862904,2290.1776726132694,2244.035072109659,134448.1259018317,1792.641678691089,1054.058
Latin America and Caribbean,2022-09-19,659285500,203.8751237435542,421.3301903137184,384.0238818987447,233.0060241423,134.00632413727456,86.05773484702249,76.39529403246607,4542.426527606522,94.63388599180253,154.145
Asia,2022-09-19,4695793204,3856.952997227215,14556.880382659057,12917.548733660766,8419.618346825233,3856.952997227215,2342.512557968305,2076.2929688226277,47464.15107303683,949.2830214607367,389.859
Africa,2022-09-19,1425436439,1436.590379817019,3803.0699015335954,3515.175166543455,1914.3956020465853,894.6774117300982,138.76320034082076,-257.4059267053135,853.1933115537555,15.235594849174205,7.715999999999999
"Europe, United States, Canada, and Oceania",2022-09-19,1168254059,2616.6197023093478,3444.471671381511,3144.371382150805,2741.4416328385014,2365.5278373068477,2138.049181095702,2092.5937661015273,124273.84018754667,1656.9845358339555,1138.143
Latin America and Caribbean,2022-09-26,659285500,185.10252958591167,391.9997118050491,374.17329106135213,202.35546777770688,110.49742843923994,50.736085179269814,41.22910985829193,3194.6550990351616,66.55531456323253,176.715
Asia,2022-09-26,4695793204,3692.7609022443635,14035.453436257032,12029.714780527149,7869.075941208799,3692.7609022443635,2300.864108789932,1744.0209682663215,43085.43678732255,861.708735746451,355.43
Africa,2022-09-26,1425436439,1583.1126153396947,3982.4576183462373,3817.8586932800645,2181.7073825339403,1037.7593561061674,292.1365026921483,-104.67778683580644,2651.5933115537555,47.34988056345992,5.859999999999999
"Europe, United States, Canada, and Oceania",2022-09-26,1168254059,3876.718740485335,4433.326910581533,4261.95556336113,3917.714867405522,3546.611310155172,3171.4507100316155,3106.4996525448546,185872.68790022744,2478.302505336366,975.001
Latin America and Caribbean,2022-10-03,659285500,-20.33697253397158,217.0713805242823,181.69204485517702,5.944073939518037,-99.65242952358048,-179.8561901776462,-197.6996330663087,-4693.235610807157,-97.77574189181577,152.715
Asia,2022-10-03,4695793204,3987.83208963013,14782.846912791782,12643.007947515882,7919.224452787412,3987.83208963013,2451.0379462533842,2002.8946385892332,33394.931078451285,667.8986215690257,284.713
Africa,2022-10-03,1425436439,1561.124929228243,4175.347503414627,3878.361760370005,2335.105480389978,1259.2126705534897,519.9186087736915,202.934703733601,5068.987447699688,90.5176329946373,5.716
"Europe, United States, Canada, and Oceania",2022-10-03,1168254059,3354.1838902104073,4026.601475853148,3798.4599060871546,3438.2465886797404,3025.711109140374,2751.6035839331857,2709.651651581861,158250.31626457165,2110.0042168609552,1027.428
Latin America and Caribbean,2022-10-10,659285500,-7.748740022306468,265.75878470515175,203.91885698941843,29.50145664782666,-85.64318352271609,-165.3281897579908,-179.0473283761658,-4694.7705558676225,-97.8077199139088,140.287
Asia,2022-10-10,4695793204,4109.550793046118,13909.177205154549,12343.674261829143,7962.111875453111,3975.4006848051367,2023.5915643166536,1506.7129162195438,31081.756720504665,621.6351344100933,262.858
Africa,2022-10-10,1425436439,1625.8498221239495,3926.2271733097778,3550.9778323788973,1981.0733856425093,1001.3146894175957,316.16529067008656,60.94353661133666,3691.387447699688,65.91763299463729,3.7159999999999997
"Europe, United States, Canada, and Oceania",2022-10-10,1168254059,2930.9639764764074,3597.7341129150054,3492.769634007628,3169.065066406247,2781.400350468799,2537.9972108803113,2473.5137063502843,156077.03055028626,2081.027074003817,1067.573
Latin America and Caribbean,2022-10-17,659285500,265.74067347890997,854.1696905106136,756.2530246102958,366.1208957762084,150.4142148786538,1.4114971654658548,-30.053849420831828,6702.748545250902,139.64059469272712,90.999
Asia,2022-10-17,4695793204,4221.838247822139,16676.606295943915,15824.952266473681,8015.1512460640215,3682.2036324758537,1931.2181499554029,707.9277000896551,31043.18529193324,620.8637058386648,225.141
Africa,2022-10-17,1425436439,1291.1032190318128,3583.5955228978714,2929.7786187994907,1673.316324555781,661.5868771323463,145.049168822697,-213.8664186879375,428.987447699692,7.6604901374945,9.859
"Europe, United States, Canada, and Oceania",2022-10-17,1168254059,3313.784784585083,4139.680961940191,3896.2237018174064,3352.81606148528,2900.043335825064,2629.052065869185,2564.8359365852507,157723.04880871318,2102.973984116176,1207.142
Latin America and Caribbean,2022-10-24,659285500,270.23199419052656,843.3325703762433,727.653827488252,372.396671344855,157.48394319724363,13.376822621355796,-25.312033552964678,6563.205688108035,136.73345183558408,96.431
Asia,2022-10-24,4695793204,4431.789048260644,16659.91329604796,15442.179056013847,8184.922095473311,3598.670844748588,1973.205115539142,502.05841309822466,31260.328149076093,625.2065629815219,248.428
Africa,2022-10-24,1425436439,856.2671553769881,3099.4613499568927,2778.3353482279995,1369.303156810408,336.75388736458007,-444.7850823082884,-1077.820531668814,-2347.012552300312,-41.91093843393414,7.287
"Europe, United States, Canada, and Oceania",2022-10-24,1168254059,2777.44666745179,3697.432095694822,3377.923813985285,2790.181277042371,2368.0346689259586,2139.910804968861,2030.1873384327562,125615.08532556678,1674.8678043408904,1220.787
Latin America and Caribbean,2022-10-31,659285500,327.41247358416547,919.9031150212573,785.1139002853847,434.820277744582,195.88432834376076,80.05788556404742,35.979657273026945,7185.83425953661,149.70488040701272,141.431
Asia,2022-10-31,4695793204,4739.933587446078,17859.972747053154,16153.470125711969,9430.63964594799,4309.732416191432,2441.689066272972,1446.848632744011,31067.471006218955,621.3494201243791,254.429
Africa,2022-10-31,1425436439,1446.032589264952,3606.04827944359,3001.1157144475615,1699.8937592890927,683.4999936848623,49.526870685049445,-165.5883035911232,192.187447699704,3.4319187089232854,9
"Europe, United States, Canada, and Oceania",2022-10-31,1168254059,2111.366866445743,3073.0285120917797,2724.1976708593957,2217.7165868842244,1772.0493124453394,1494.8951127110709,1446.618992454022,94900.61582315883,1265.3415443087845,1116.427
Latin America and Caribbean,2022-11-07,659285500,253.61791625080303,1182.2245344239052,867.6075317738791,418.50632604176326,127.52463950140866,-45.32107988627326,-126.9678380634105,1283.3298213309513,26.736037944394816,97.04933333333334
Asia,2022-11-07,4695793204,4625.7707736270195,17539.650486998507,15730.107616095558,8755.475138758726,4172.2985428212905,2349.7315917768533,748.6466877945323,17684.341387450753,353.68682774901504,450.288
Africa,2022-11-07,1425436439,1500.4249875411247,3593.079806886962,2981.0960765417813,1763.3460589275678,742.4302653717793,99.17524331463638,-103.12560200507163,872.187447699688,15.574775851780144,9.287
"Europe, United States, Canada, and Oceania",2022-11-07,1168254059,1842.8608207249288,2837.7938829397945,2469.48458354397,1913.8589572404055,1502.8898569692383,1243.9258244801752,1149.0209792172138,74504.34091821572,993.3912122428762,1032.144
Latin America and Caribbean,2022-11-14,659285500,470.0988264064113,1289.6760581416622,1145.5517256727298,663.3000115474244,325.66455847221465,91.51075781374013,16.1469664035278,2825.7054232559667,58.86886298449931,106.289
Asia,2022-11-14,4695793204,4844.468774689286,20180.275404933036,16724.53339345847,9244.494987947966,4311.485953601503,2293.1959280740657,1520.2626221185405,17693.885929986496,353.8777185997299,277.86
Africa,2022-11-14,1425436439,1494.3086323777195,3968.0950777378407,3151.6632522911536,1885.0773884240825,853.4202431453418,161.01955282360032,41.21219857318427,2905.787447699696,51.889061566066,4.144
"Europe, United States, Canada, and Oceania",2022-11-14,1168254059,2365.798319618905,3288.8149582611054,2993.5815728046523,2429.418408843496,1906.8210226936008,1600.5684368958448,1506.6673263972243,78839.13837005779,1051.1885116007704,969.998
Latin America and Caribbean,2022-11-21,659285500,624.7202066789744,1637.432224794112,1405.3004251837572,847.7525805283534,440.1497397249838,218.24062636930094,160.5673180863444,4028.1054232559663,83.9188629844993,84.286
Asia,2022-11-21,4695793204,4950.683743518294,22393.669935341008,17537.34669706765,9801.577409079096,4852.5127823017365,2231.6811334557283,988.4308916799184,17693.885929986496,353.8777185997299,298.288
Africa,2022-11-21,1425436439,1466.9903816540789,3924.8260019944328,3252.31496251966,1883.2636331326355,791.4021561856082,104.9005905909065,-100.86082073968568,2147.387447699704,38.346204423208995,37
"Europe, United States, Canada, and Oceania",2022-11-21,1168254059,2821.7106126352337,3590.814227590046,3486.0241054516214,2883.3700256905454,2351.007663074466,2019.2643004041583,1887.0140523749433,96564.10325769866,1287.5213767693156,1061.659
Latin America and Caribbean,2022-11-28,659285500,557.836613741694,1599.233432006451,1447.4495953645007,792.0871479278145,387.8417547306079,141.4191221638724,56.96526065552877,2502.39113754168,52.133148698785,141.14600000000002
Asia,2022-11-28,4695793204,5610.769969687559,20937.63045380138,17133.295791772533,10084.456113911083,4823.279029885928,2907.5104920932686,1855.6295461854882,17693.885929986496,353.8777185997299,336.144
Africa,2022-11-28,1425436439,1544.3355738627752,3775.8918535508014,3287.6069714129544,1844.1210320706882,710.3637196813928,70.50673236622785,-111.89008225107155,-289.4125523003024,-5.168081291076829,7.715
"Europe, United States, Canada, and Oceania",2022-11-28,1168254059,2594.470552165414,4618.040673507407,4138.641862684874,3025.2865987472733,2021.9077667711047,1410.5170313988403,1292.809536502207,24167.3444940533,322.23125992071067,921.145
Latin America and Caribbean,2022-12-05,659285500,760.9580532274045,1946.5245324389132,1752.0918625474735,1036.8595155982732,589.238373805068,328.118821947425,207.53703793997977,2319.012646369474,48.31276346603072,178.858
Asia,2022-12-05,4695793204,4846.587421891754,18036.01507553865,14615.031383335054,7372.949880754161,1880.9264364671765,-1695.7443417772938,-2039.2427507358975,0,0,368.573
Africa,2022-12-05,1425436439,1462.4278859840801,4050.7161759289147,3767.107310441327,1911.626756125345,670.9716953930649,-82.62006939171621,-323.6619089254496,-121.4125523003024,-2.1680812910768283,8.859
"Europe, United States, Canada, and Oceania",2022-12-05,1168254059,2138.584756465467,5322.912489163222,4514.425850186275,2805.0984131219,1533.9878577722172,897.7415618162145,776.8749586322162,6819.877608346918,90.93170144462557,924.428
Latin America and Caribbean,2022-12-12,659285500,1286.9759180754625,4055.025533965907,2874.6528517712136,1618.892833992105,551.3430544500194,98.84107741582936,-138.13825012139807,0,0,194.716
Asia,2022-12-12,4695793204,5809.103429261282,18196.11376722951,13809.62767532423,7720.862347470869,2085.39775057523,-1760.5375834395916,-3214.232147198303,0,0,389.428
Africa,2022-12-12,1425436439,1462.250764127692,4447.666135578137,3420.5324002545653,2038.16799030287,378.60577006688516,-650.2197232939793,-1552.6987956946668,0,0,14.86
"Europe, United States, Canada, and Oceania",2022-12-12,1168254059,2859.0485661433577,9465.412841246107,6737.673166368862,3409.8196107956123,1285.8519294838404,141.6227249723943,-137.94526151244912,0,0,1050.543
Latin America and Caribbean,2022-12-19,659285500,1332.5246768274042,4241.631386114679,2951.381422141377,1622.7098445143963,591.6689084226175,164.80036416933362,-105.12883587076708,0,0,239.57
Asia,2022-12-19,4695793204,5940.847932276855,16828.613539519385,13725.555082254872,7576.2107831346875,1742.3709135267222,-2550.015969349028,-3971.6274597637257,0,0,460.8333333333333
Africa,2022-12-19,1425436439,1486.0170381671885,4326.879086373225,3315.0435509419613,2060.41006365571,336.5191968247709,-629.3050918993765,-1569.3082786406076,0,0,6.143
"Europe, United States, Canada, and Oceania",2022-12-19,1168254059,3096.4448267634743,10005.670181688243,7212.643752591039,3579.6599261715887,1506.6810578605428,363.50695854373186,51.245265671154456,0,0,1196.7736666666667
Latin America and Caribbean,2022-12-22,659285500,1405.2495482699414,4029.45239388583,3147.6936002233015,1739.584228489006,652.1909570228545,114.24195753041367,-49.88388470712768,0,0,239.13
Asia,2022-12-22,4695793204,5993.016755483417,17490.648836507004,13403.948763268205,7347.383473303935,1716.965679575888,-2580.15617959847,-4054.361976989486,0,0,497.2633333333333
Africa,2022-12-22,1425436439,1553.6773963700573,4375.509074521243,3374.258616571784,2025.9339128153715,278.97114914652315,-722.5636624553981,-1214.227472720439,0,0,7.572
"Europe, United States, Canada, and Oceania",2022-12-22,1168254059,3234.310709635217,10814.189736096914,7581.224242119475,3645.7306688906574,1693.448020769398,581.8969494305333,95.96100575740962,0,0,1974.666
